Gene,IG Score Before Training,IG Score After Training,Difference
COX6C,0.45132276,0.89063454,0.43931177
RPL41,0.5319086,0.72177255,0.18986398
RPS18,0.23784752,0.25800237,0.020154849
EEF1A1,0.43853337,0.45217448,0.013641119
SLC39A6,0.4711581,0.47798413,0.006826043
BAMBI,0.38686377,0.39207006,0.005206287
XBP1,0.56940067,0.5736936,0.0042929053
RPS10,0.4526358,0.4559805,0.0033447146
RPS23,0.19215623,0.19523157,0.0030753464
RPL29,0.31608865,0.31826636,0.0021777153
CFB,0.45216975,0.45410475,0.0019350052
RPS27A,0.21158609,0.21350665,0.001920566
APOC1,0.37657693,0.37842134,0.0018444061
ZNF703,0.3220935,0.32393754,0.0018440485
TMEM150C,0.32549334,0.32724977,0.0017564297
RPL10A,0.31895885,0.3206277,0.0016688406
RPL3,0.29336533,0.2950098,0.0016444623
RPS24,0.23690946,0.2385473,0.0016378313
TNFSF10,0.43646693,0.4379869,0.001519978
GATA3,0.8049598,0.8062021,0.0012423396
RPL32,0.3483635,0.34958196,0.001218468
RPS29,0.32275394,0.32396474,0.0012108088
PBX1,0.83786297,0.83902687,0.0011638999
ADIRF,0.42150006,0.42252257,0.0010225177
RPL23A,0.1940594,0.19506876,0.00100936
RPL26,0.2319233,0.23284017,0.00091686845
HLA-DRA,0.7089177,0.70978916,0.0008714795
RACK1,0.534132,0.5349995,0.000867486
RPS8,0.13381793,0.134685,0.00086706877
RPS7,0.22989486,0.23069589,0.0008010268
H2AFJ,0.2184053,0.21918839,0.0007830858
RPL31,0.2763589,0.27710482,0.0007459223
RPL35A,0.17826669,0.17899084,0.00072415173
RPL37,0.077419005,0.07812221,0.00070320815
DDR1,0.24078298,0.2414714,0.00068841875
RPL30,0.70872664,0.7093994,0.0006727576
RPL21,0.3606925,0.36131883,0.0006263256
SRP14,0.2941481,0.29473665,0.00058856606
RPS15A,0.19984658,0.20042136,0.0005747825
CST3,0.23784406,0.23841795,0.0005738884
IL6ST,0.29818588,0.29875666,0.0005707741
BTF3,0.285893,0.28645533,0.00056234
CRABP2,0.33409268,0.33463854,0.00054585934
EIF4A1,0.47659886,0.47711602,0.0005171597
CSTA,0.29417044,0.2946243,0.00045385957
NACA,0.3207272,0.3211798,0.00045260787
HLA-B,0.24344835,0.24386503,0.00041668117
RAB11FIP1,0.26037732,0.26079395,0.00041663647
RPS17,0.3046956,0.3051012,0.0004055798
S100G,0.3004146,0.30079398,0.00037938356
TPT1,0.058643814,0.05899667,0.00035285577
COX7C,0.18316026,0.18351069,0.0003504306
LDLRAD4,0.268483,0.26882726,0.00034424663
PVALB,0.27690154,0.27724227,0.00034072995
AGR3,0.28361714,0.2839565,0.00033935905
HSBP1,0.25003725,0.25035834,0.00032109022
GRB2,0.23386966,0.23419018,0.00032052398
HLA-DRB1,0.3183365,0.31865394,0.00031745434
RPL5,0.25673106,0.2570379,0.0003068447
IGFBP4,0.326686,0.32698706,0.00030106306
MUC5B,0.23801726,0.23831186,0.00029459596
DSP,0.33314833,0.33344203,0.0002937019
TRPS1,0.31215596,0.3124443,0.00028833747
SERPINA3,0.83872634,0.83898634,0.00025999546
ACADSB,0.25183752,0.25209746,0.00025993586
CPB1,0.3564553,0.35671368,0.00025838614
TMEM101,0.26403856,0.2642769,0.00023832917
FCGRT,0.19497864,0.1952169,0.00023825467
ABHD2,0.2945966,0.2948346,0.00023800135
RPL24,0.29898363,0.29922158,0.00023794174
RPL6,0.31926316,0.3195003,0.00023713708
IER3,0.21785337,0.21809006,0.00023669004
HSP90AB1,0.08368574,0.08392178,0.00023604184
MPC2,0.23681931,0.23704804,0.00022873282
ATP6V1G1,0.25573903,0.25596553,0.00022649765
IFI6,0.23488617,0.23510933,0.00022315979
MALAT1,0.12372025,0.12394112,0.00022087246
RPS6,0.12019865,0.1204146,0.00021594763
ERLIN2,0.2646621,0.26486987,0.00020778179
RPL37A,0.044945948,0.04515304,0.00020709261
SKP1,0.2931271,0.29332817,0.00020107627
RBBP7,0.24515839,0.24535812,0.00019973516
RPL22,0.21481897,0.21501715,0.00019818544
ILF2,0.22864555,0.2288422,0.00019665062
GFRA1,0.29849246,0.29868898,0.00019651651
TBC1D9,0.26020288,0.26039785,0.0001949668
EXOC2,0.24958365,0.2497784,0.00019475818
HLA-DPB1,0.32012174,0.3203101,0.00018835068
HLA-DRB5,0.2855088,0.2856892,0.00018039346
COPS9,0.2689411,0.2691204,0.00017929077
NFATC4,0.27080432,0.27098265,0.0001783371
GATA3-AS1,0.2745735,0.27474922,0.0001757145
CRIP2,0.29144135,0.29161626,0.00017490983
FAM234B,0.277591,0.27776238,0.00017139316
NEDD8,0.23024932,0.23041882,0.00016950071
HIST1H2AC,0.26880136,0.2689665,0.00016513467
RPL4,0.3168849,0.31704986,0.00016495585
UGCG,0.2494969,0.24966179,0.00016488135
SLC9A3R1,0.34609273,0.3462572,0.00016447902
TSTD1,0.20699461,0.20715903,0.00016441941
SERPINB6,0.3128096,0.31297258,0.0001629889
ELP2,0.25073385,0.2508933,0.00015944242
SEMA3F,0.2725985,0.2727567,0.00015819073
PDCD4,0.16538756,0.16554545,0.0001578927
C6orf62,0.21908288,0.21923956,0.00015668571
LINC00645,0.270897,0.27105322,0.00015622377
ING1,0.2715634,0.27171907,0.00015565753
ADAR,0.55659086,0.556746,0.00015515089
DDX5,0.392006,0.39216,0.0001539886
RPS3A,0.13542196,0.13557433,0.00015236437
C1QB,0.26997346,0.27012554,0.00015208125
AFP,0.27111858,0.2712702,0.00015160441
SDC4,0.1635799,0.16372807,0.00014817715
PSME2,0.2756776,0.2758252,0.0001476109
TOMM6,0.21979481,0.21993893,0.00014412403
H3F3A,0.06989629,0.0700395,0.00014321506
MCCD1,0.27159312,0.27173415,0.00014102459
AZGP1,0.20157781,0.20171653,0.00013871491
RGL2,0.21650515,0.2166438,0.0001386404
FKBP4,0.2993623,0.2994994,0.00013709068
PCBP2,0.33147883,0.33161563,0.00013679266
VAMP8,0.24022946,0.24036619,0.00013673306
PSAP,0.9084497,0.9085824,0.00013267994
CYB5R1,0.26186755,0.26200008,0.00013253093
NDUFA4,0.22836925,0.22850001,0.00013075769
RPS25,0.21760166,0.2177323,0.00013063848
TCEAL3,0.24800144,0.2481307,0.00012925267
OST4,0.25145608,0.25158513,0.00012904406
IL1R1,0.28917214,0.28930098,0.00012883544
DDX17,0.18746464,0.18759196,0.00012731552
TBCA,0.271628,0.27175522,0.00012722611
WBP1,0.22210813,0.22223035,0.00012221932
RPL9,0.21646191,0.21658099,0.00011907518
IGFBP5,0.992187,0.99230415,0.00011712313
FAM110A,0.27050292,0.27061817,0.00011524558
NCL,0.3524345,0.35254833,0.00011384487
FBP1,0.27505484,0.2751686,0.000113755465
PIM3,0.26290837,0.26302153,0.00011315942
CDH1,0.20888273,0.20899561,0.000112876296
SNCG,0.2755338,0.275646,0.000112205744
REPS2,0.25763133,0.25774312,0.00011178851
MRPS21,0.27393627,0.2740464,0.00011011958
WFDC2,0.67796016,0.6780657,0.000105559826
PFN1,0.27494338,0.27504832,0.00010493398
MB,0.2742466,0.2743503,0.00010368228
RPS4X,0.06326177,0.063365266,0.000103496015
KRT37,0.2708666,0.27096957,0.000102967024
MRPL24,0.273675,0.27377695,0.000101953745
SDHC,0.27382058,0.27392238,0.00010180473
RPL22L1,0.27197915,0.2720805,0.0001013577
CAPG,0.26709354,0.2671948,0.00010126829
BEX3,0.12907563,0.12917483,9.919703e-05
ST8SIA6-AS1,0.27039254,0.2704915,9.897351e-05
IRF9,0.30363914,0.3037374,9.825826e-05
COLEC12,0.27450895,0.27460653,9.75728e-05
TMCO1,0.21841542,0.21851256,9.714067e-05
A2M,0.5439902,0.5440867,9.649992e-05
APOE,0.96801883,0.9681153,9.649992e-05
TMSB10,0.041593935,0.04169011,9.617582e-05
DCAF10,0.24340534,0.243501,9.5650554e-05
NEDD4L,0.25756246,0.2576552,9.274483e-05
KAT6B,0.23200648,0.23209894,9.2461705e-05
HIST1H1C,0.6057504,0.60584253,9.214878e-05
IFT122,0.2652562,0.2653476,9.140372e-05
GABARAPL2,0.22866559,0.22875403,8.843839e-05
BRF2,0.26479506,0.26488343,8.8363886e-05
COX14,0.19247672,0.19256502,8.830428e-05
UQCR10,0.16164099,0.16172843,8.7440014e-05
FKBP1A,0.28878203,0.28886887,8.684397e-05
NAIP,0.27256033,0.27264708,8.675456e-05
COMT,0.2885557,0.2886424,8.6694956e-05
SOCS2,0.26907334,0.26916003,8.6694956e-05
CREB3L4,0.27168116,0.27176744,8.627772e-05
HIST1H4H,0.26712143,0.26720765,8.621812e-05
DNPH1,0.22769564,0.2277815,8.586049e-05
ST13,0.23805779,0.23814204,8.4251165e-05
CCT3,0.23457247,0.23465669,8.422136e-05
ARHGAP8,0.25994787,0.2600313,8.34465e-05
CNTD2,0.26002726,0.2601093,8.204579e-05
FLOT1,0.21489945,0.21498147,8.201599e-05
HACD3,0.20575018,0.2058319,8.171797e-05
MESP1,0.2736943,0.27377585,8.1539154e-05
COA3,0.19814168,0.19822295,8.127093e-05
CSNK2B,0.26561254,0.26569325,8.070469e-05
NECTIN2,0.23467888,0.23475868,7.979572e-05
MYL12B,0.28681076,0.28689048,7.972121e-05
RBX1,0.22878712,0.22886685,7.972121e-05
HMGB1,0.3082675,0.3083469,7.939339e-05
NHP2,0.2285156,0.22859432,7.8722835e-05
DDX39B,0.23594168,0.23601975,7.806718e-05
HLA-E,0.3488634,0.34894085,7.7456236e-05
PRDX6,0.2426647,0.24274214,7.7441335e-05
FLNB,0.26719943,0.26727623,7.6800585e-05
H2AFY,0.24823484,0.24831152,7.6681376e-05
MRPL14,0.27311274,0.27318835,7.560849e-05
SNRPD3,0.27209938,0.2721726,7.3224306e-05
ANXA6,0.23564412,0.23571719,7.3075294e-05
YWHAQ,0.22455482,0.22462767,7.285178e-05
SRP9,0.22290502,0.22297774,7.271767e-05
TAPBP,0.2312202,0.2312924,7.2196126e-05
ARHGDIB,0.2491551,0.24922691,7.1808696e-05
C1orf43,0.20909898,0.20917022,7.124245e-05
HLA-DQA1,0.276468,0.27653915,7.113814e-05
HNRNPU,0.26458055,0.264651,7.045269e-05
BCL2,0.2756317,0.27570182,7.0124865e-05
ESR1,0.2948815,0.29495156,7.006526e-05
ERBB2,0.24853344,0.24860315,6.970763e-05
COL2A1,0.23307016,0.2331398,6.9633126e-05
NDUFB1,0.17080247,0.17087178,6.93053e-05
MRPS18B,0.27226707,0.2723362,6.914139e-05
MARCKSL1,0.28142825,0.28149676,6.851554e-05
EIF5A,0.28517553,0.28524384,6.830692e-05
ITGB5,0.26762453,0.26769137,6.684661e-05
NME1,0.24204406,0.2421109,6.683171e-05
SUMO2,0.24327013,0.24333692,6.6787004e-05
PARK7,0.28730938,0.287375,6.5624714e-05
GLUD1,0.22272904,0.22279465,6.560981e-05
DAP3,0.21999444,0.22005959,6.514788e-05
EIF4B,0.22042283,0.22048749,6.465614e-05
ZNF552,0.24302763,0.24309194,6.431341e-05
HLA-DQB1,0.27361932,0.2736836,6.428361e-05
SLIRP,0.24124928,0.2413133,6.401539e-05
FSIP1,0.2621894,0.26225317,6.377697e-05
RAB30,0.26576772,0.26583108,6.335974e-05
ADORA2A,0.26919448,0.26925775,6.327033e-05
DNAJC19,0.27140304,0.2714663,6.327033e-05
MRPL57,0.27293345,0.27299663,6.318092e-05
PLEKHF2,0.23482893,0.23489153,6.259978e-05
CDK5RAP3,0.2978643,0.29792657,6.2286854e-05
BRK1,0.2683826,0.2684447,6.207824e-05
C1QA,0.28505045,0.28511247,6.201863e-05
ALDH9A1,0.26441613,0.2644779,6.1780214e-05
VPS25,0.23243797,0.23249939,6.142259e-05
TMED10,0.23621804,0.23627938,6.134808e-05
GOT2,0.2129804,0.2130417,6.1288476e-05
MRPL52,0.27290627,0.27296743,6.1154366e-05
COPA,0.18768117,0.18774115,5.9977174e-05
NDUFA10,0.21368521,0.2137448,5.9589744e-05
SF3B6,0.2538008,0.25386024,5.942583e-05
SYCP2,0.26458934,0.26464865,5.930662e-05
ATP6AP2,0.20690836,0.2069674,5.90384e-05
TMEM14B,0.24992768,0.24998656,5.8874488e-05
TSC22D3,0.26051643,0.2605753,5.8859587e-05
BOLA3,0.25177896,0.2518374,5.8442354e-05
NME4,0.20034872,0.20040645,5.77271e-05
CCL5,0.28039724,0.28045487,5.763769e-05
CAPRIN1,0.23444346,0.23450105,5.7592988e-05
MCCC2,0.25084138,0.25089896,5.7578087e-05
MGST3,0.18028297,0.18034047,5.750358e-05
NUPR2,0.2698344,0.26989183,5.7429075e-05
PEA15,0.18653296,0.18659021,5.725026e-05
TBCD,0.22153708,0.22159429,5.7205558e-05
EIF4G2,0.28194124,0.2819983,5.7071447e-05
INTS3,0.25663176,0.25668877,5.7011843e-05
NDUFV2,0.23380655,0.23386334,5.6788325e-05
SRSF7,0.27129126,0.2713478,5.6535006e-05
HMGN1,0.24155277,0.24160916,5.6385994e-05
SLC25A29,0.25069383,0.25075,5.6177378e-05
HLA-DMA,0.27737737,0.2774333,5.593896e-05
SLC25A6,0.2807658,0.28082168,5.5879354e-05
ASAH1,0.23630595,0.23636183,5.5879354e-05
DAD1,0.2639631,0.26401883,5.5730343e-05
EIF2S3,0.26869494,0.26875055,5.5611134e-05
ARGLU1,0.47489458,0.47495008,5.5491924e-05
TAP1,0.22930181,0.22935702,5.5208802e-05
MRPS30,0.2710786,0.27113357,5.4985285e-05
RARA,0.25334203,0.25339666,5.4627657e-05
CXCL9,0.25447398,0.25452858,5.4597855e-05
TLE3,0.25689188,0.25694647,5.4597855e-05
ACTG1,0.07471013,0.07476368,5.3547323e-05
AHCY,0.19897991,0.19903344,5.352497e-05
TMEM106C,0.15045768,0.15051113,5.3450465e-05
PEBP1,0.16319926,0.16325267,5.340576e-05
METRN,0.22313625,0.22318926,5.301833e-05
TBL1XR1,0.17180744,0.17186044,5.300343e-05
PRR15,0.2602834,0.26033625,5.2839518e-05
HERPUD1,0.24684466,0.24689732,5.2660704e-05
MAGEF1,0.24801646,0.24806876,5.2303076e-05
PRLR,0.23096754,0.2310198,5.2258372e-05
BRD2,0.18471776,0.18476987,5.210936e-05
HNRNPC,0.25396267,0.25401473,5.2064657e-05
CHCHD5,0.25110492,0.25115687,5.1945448e-05
SNRPG,0.23037095,0.23042269,5.173683e-05
EFHD1,0.27394164,0.27399322,5.158782e-05
BAIAP2,0.25464708,0.25469816,5.108118e-05
RBMX,0.25222343,0.25227407,5.0634146e-05
AUP1,0.21471791,0.2147684,5.0485134e-05
RPL38,0.13867992,0.13873032,5.0395727e-05
GABARAP,0.257842,0.25789228,5.0276518e-05
ANP32A,0.2559321,0.25598207,4.9978495e-05
AUTS2,0.17082395,0.17087379,4.9844384e-05
ERBB3,0.23519345,0.23524323,4.978478e-05
LGALS8,0.23645635,0.23650588,4.953146e-05
KCTD6,0.25511786,0.25516728,4.941225e-05
EIF1AX,0.2705062,0.27055544,4.9233437e-05
TUBB,0.22698647,0.22703551,4.903972e-05
COL9A2,0.27566102,0.27571,4.8965216e-05
TRAF4,0.24109606,0.2411448,4.87417e-05
GP2,0.2626467,0.2626949,4.8190355e-05
SRSF6,0.2719661,0.27201417,4.8071146e-05
UFC1,0.22293895,0.22298698,4.8026443e-05
CRACR2B,0.27327368,0.2733217,4.801154e-05
SUMF1,0.2500759,0.25012383,4.7922134e-05
GOLGA8A,0.27074817,0.27079606,4.7892332e-05
TSPAN13,0.13957477,0.13962263,4.786253e-05
GNAS,0.288832,0.28887978,4.7773123e-05
SLC2A10,0.259027,0.25907454,4.7534704e-05
SUB1,0.26088932,0.26093638,4.7057867e-05
C3,0.42527354,0.42532054,4.6998262e-05
PCBP1,0.23999526,0.24004179,4.6536326e-05
HNRNPF,0.24956778,0.2496143,4.6521425e-05
PPT1,0.2518716,0.25191793,4.634261e-05
ERGIC1,0.26912686,0.26917318,4.631281e-05
NAP1L1,0.2773138,0.27736,4.61936e-05
ATXN10,0.22649494,0.22654106,4.6119094e-05
RERG,0.25902027,0.25906634,4.607439e-05
SLC25A3,0.282929,0.28297508,4.607439e-05
ERH,0.2291617,0.22920774,4.6044588e-05
FKBP10,0.27126658,0.27131262,4.6044588e-05
ATP6AP1,0.15638286,0.15642875,4.5895576e-05
NUDT2,0.24914421,0.24918999,4.5776367e-05
CHMP1B,0.3132389,0.31328446,4.556775e-05
DBI,0.20582654,0.20587178,4.5239925e-05
CD52,0.26962313,0.26966825,4.5120716e-05
MRPL51,0.27364135,0.27368626,4.49121e-05
UQCRH,0.2245267,0.22457157,4.4867396e-05
MBOAT1,0.26441747,0.26446226,4.479289e-05
CCT7,0.2761614,0.2762062,4.479289e-05
ARHGEF2,0.23857738,0.23862213,4.4748187e-05
HSP90B1,0.25460142,0.25464615,4.4733286e-05
CNPY3,0.21527173,0.21531613,4.440546e-05
SNRPC,0.21513797,0.21518233,4.4360757e-05
HIST2H2AA4,0.2703456,0.2703897,4.4107437e-05
TRAP1,0.20276384,0.20280793,4.4092536e-05
APEX1,0.18497932,0.18502338,4.4062734e-05
DUT,0.23562825,0.23567224,4.3988228e-05
NR4A1,0.12763739,0.12768094,4.3556094e-05
RANBP1,0.27060106,0.27064458,4.351139e-05
YWHAB,0.24514098,0.2451844,4.3421984e-05
NAA38,0.23298627,0.23302968,4.3407083e-05
CLK2,0.2631489,0.26319224,4.3332577e-05
HLA-DMB,0.27539384,0.27543712,4.3272972e-05
XRCC5,0.2682779,0.26832113,4.3213367e-05
CRNDE,0.2716402,0.2716834,4.3183565e-05
MRPL33,0.26985174,0.26989487,4.312396e-05
ODF3B,0.2908332,0.2908763,4.3094158e-05
CCDC57,0.26418293,0.2642258,4.2885542e-05
WNK4,0.24730478,0.24734767,4.2885542e-05
IST1,0.2734542,0.27349702,4.2825937e-05
VSTM2A,0.27050304,0.27054548,4.2438507e-05
PSMG4,0.2370186,0.23706049,4.1887164e-05
SERPINA5,0.27447596,0.27451783,4.1872263e-05
IFT43,0.25294173,0.2529836,4.1872263e-05
RBM20,0.2695867,0.26962835,4.1633844e-05
PDIA6,0.27138555,0.27142712,4.157424e-05
CLTC,0.2675761,0.26761755,4.145503e-05
TIMM17A,0.2543346,0.25437605,4.145503e-05
TMBIM4,0.24705243,0.24709383,4.1395426e-05
EXOSC3,0.25553855,0.25557992,4.1365623e-05
TMEM256,0.25183117,0.2518725,4.133582e-05
DCTN1,0.20083866,0.20087992,4.1261315e-05
WDR83OS,0.19307378,0.19311498,4.120171e-05
TMEM181,0.23165031,0.2316914,4.1097403e-05
ESRP2,0.23200078,0.23204182,4.1037798e-05
EMC4,0.16285099,0.16289197,4.0978193e-05
TMEM14C,0.18404864,0.18408933,4.069507e-05
ATF4,0.20741557,0.20745622,4.0650368e-05
FOXA1,0.12394896,0.12398934,4.0382147e-05
DCAF6,0.24400617,0.2440465,4.0322542e-05
DALRD3,0.25478774,0.25482738,3.963709e-05
XRCC6,0.24129288,0.24133243,3.954768e-05
CNOT1,0.24348818,0.24352771,3.953278e-05
PRCP,0.24280244,0.24284197,3.953278e-05
HNRNPA3,0.15621991,0.15625903,3.9115548e-05
TMEM230,0.23648252,0.23652162,3.9100647e-05
SMARCE1,0.24231425,0.24235323,3.8981438e-05
DYNC1H1,0.25291112,0.25295007,3.8951635e-05
ZDHHC16,0.24376209,0.24380103,3.8936734e-05
FGFR4,0.2602191,0.26025802,3.8921833e-05
MTCH1,0.14600225,0.1460411,3.8847327e-05
PHB2,0.26253828,0.26257712,3.8832426e-05
TFAP2A,0.28113687,0.28117567,3.8802624e-05
TMEM98,0.26829943,0.2683381,3.8683414e-05
RPL36AL,0.2750068,0.27504545,3.8653612e-05
SOX4,0.16749029,0.16752888,3.8594007e-05
LAPTM4A,0.21815887,0.21819745,3.8579106e-05
GNL3,0.24339588,0.24343441,3.8534403e-05
SIX1,0.19040969,0.1904481,3.8415194e-05
YY1AP1,0.24317767,0.24321607,3.8400292e-05
EVL,0.2496187,0.24965703,3.8340688e-05
SNHG16,0.27132037,0.2713586,3.823638e-05
COX17,0.24161553,0.2416535,3.796816e-05
TMSB4X,0.017747883,0.01778572,3.7837774e-05
RPL23,0.080541976,0.08057978,3.7804246e-05
TOB1,0.1260856,0.12612335,3.7759542e-05
CYFIP1,0.24373642,0.24377373,3.7312508e-05
HIST1H2BC,0.27005416,0.27009138,3.72231e-05
CUTA,0.15810688,0.15814403,3.7148595e-05
MRPL20,0.27187443,0.27191156,3.7133694e-05
TOMM20,0.20649585,0.20653288,3.7029386e-05
CBWD5,0.27017644,0.27021345,3.7014484e-05
HIST2H2BE,0.2382261,0.238263,3.6895275e-05
BASP1,0.24520758,0.24524444,3.6865473e-05
GLO1,0.28490877,0.2849456,3.683567e-05
KCNE4,0.26975194,0.26978868,3.6746264e-05
SLC7A8,0.26084465,0.26088133,3.668666e-05
CCT4,0.2457694,0.24580601,3.6612153e-05
SSR2,0.16839206,0.16842866,3.6597252e-05
TRAPPC1,0.25555757,0.25559413,3.656745e-05
IRF2BPL,0.236487,0.23652354,3.6537647e-05
PROM2,0.27434248,0.27437901,3.6537647e-05
MAGED2,0.14636655,0.14640296,3.6403537e-05
GID8,0.25007015,0.25010648,3.632903e-05
JUP,0.12666902,0.12670507,3.604591e-05
GNB1,0.27195096,0.2719869,3.59416e-05
SPECC1L,0.20935816,0.20939407,3.59118e-05
WIPI1,0.26461282,0.26464868,3.5852194e-05
SNRPE,0.24580953,0.24584538,3.5852194e-05
PODXL2,0.23946926,0.23950511,3.5852194e-05
FAM210B,0.24620743,0.24624321,3.5777688e-05
TCTA,0.23690246,0.23693816,3.5703182e-05
ACOX2,0.2566049,0.25664052,3.5613775e-05
RHOH,0.27114165,0.27117726,3.5613775e-05
DCAF8,0.2183936,0.21842916,3.556907e-05
PHF3,0.2149323,0.21496743,3.5136938e-05
PRPF8,0.30785957,0.3078947,3.5136938e-05
SMIM4,0.26438865,0.26442376,3.5107136e-05
UCK2,0.23084672,0.2308818,3.5077333e-05
TNS2,0.26584384,0.26587892,3.5077333e-05
TRAPPC6A,0.25178245,0.2518175,3.504753e-05
SNRNP200,0.25154468,0.2515797,3.501773e-05
SUPT16H,0.23533216,0.23536716,3.5002828e-05
NVL,0.25803494,0.2580699,3.4958124e-05
IFI30,0.338232,0.33826688,3.4868717e-05
MTA1,0.21933681,0.21937168,3.4868717e-05
DUSP1,0.13364716,0.13368203,3.4868717e-05
HEXIM1,0.2602241,0.26025897,3.4868717e-05
BPTF,0.22568202,0.22571686,3.4838915e-05
PATZ1,0.24382217,0.24385698,3.4809113e-05
RBM5,0.20483853,0.20487331,3.477931e-05
LDOC1,0.24342357,0.2434583,3.4734607e-05
UCP2,0.28663054,0.28666523,3.4689903e-05
HADHB,0.23370233,0.2337369,3.4570694e-05
STMND1,0.2696791,0.26971364,3.454089e-05
CTPS2,0.23837204,0.23840657,3.452599e-05
FXR1,0.25804096,0.25807545,3.4481287e-05
SLC44A4,0.20093691,0.20097136,3.4451485e-05
RNPEP,0.24330924,0.24334358,3.4332275e-05
TMEM176A,0.17997807,0.1800124,3.4332275e-05
HEBP1,0.25643104,0.25646535,3.4302473e-05
XAB2,0.2422424,0.24227665,3.425777e-05
SRSF5,0.15490848,0.15494266,3.4183264e-05
MACF1,0.2419572,0.24199136,3.415346e-05
TTC36,0.2702823,0.27031645,3.415346e-05
IER2,0.26413926,0.2641734,3.412366e-05
MCM3AP,0.2363288,0.23636274,3.3944845e-05
PAIP1,0.24128325,0.24131705,3.3795834e-05
CANT1,0.23042183,0.23045555,3.3721328e-05
SUMO1,0.27669075,0.27672443,3.3676624e-05
NDUFAF8,0.15529044,0.15532407,3.363192e-05
PRMT5,0.26669213,0.26672575,3.361702e-05
YWHAE,0.15441966,0.15445328,3.361702e-05
IFI27L2,0.36963955,0.36967316,3.361702e-05
LRP10,0.21995194,0.21998553,3.3587217e-05
ZNF24,0.23333235,0.23336585,3.349781e-05
AP2M1,0.27655685,0.27659035,3.349781e-05
LUC7L3,0.22681104,0.22684447,3.3438206e-05
C19orf53,0.23103176,0.23106518,3.3423305e-05
NDUFB4,0.24030854,0.24034192,3.33786e-05
C18orf32,0.21055657,0.21058995,3.33786e-05
DDX39A,0.2619308,0.26196414,3.33488e-05
ARMT1,0.26324767,0.263281,3.3318996e-05
TOP2B,0.2554265,0.25545976,3.325939e-05
ARHGAP32,0.25863874,0.25867197,3.322959e-05
PSMB5,0.21999314,0.22002634,3.3199787e-05
PRPF4B,0.21182592,0.2118591,3.3184886e-05
NCSTN,0.2066221,0.20665523,3.3140182e-05
FCGR2A,0.26681653,0.26684964,3.311038e-05
RAB11A,0.22006771,0.22010076,3.3050776e-05
PIGP,0.27411455,0.2741475,3.296137e-05
HDGF,0.1891898,0.18922277,3.296137e-05
PSD3,0.27300337,0.2730363,3.2931566e-05
NT5C,0.26408425,0.26411718,3.2931566e-05
MOB1A,0.2581854,0.25821817,3.2782555e-05
RPAIN,0.24602845,0.24606119,3.273785e-05
RBM4,0.27139953,0.27143222,3.2693148e-05
MRPL40,0.27001745,0.2700501,3.2663345e-05
YIPF3,0.21163742,0.21167009,3.2663345e-05
NDUFS2,0.19426586,0.1942985,3.2648444e-05
CLSTN2,0.26613253,0.26616514,3.260374e-05
CA12,0.29732767,0.29736024,3.257394e-05
LSM2,0.24988532,0.2499179,3.257394e-05
DYNC1LI1,0.23158042,0.23161298,3.2559037e-05
PARP1,0.2539297,0.25396225,3.2544136e-05
XAF1,0.27481344,0.27484596,3.2514334e-05
CCT5,0.27620792,0.27624038,3.245473e-05
PPM1G,0.24049522,0.24052766,3.2439828e-05
MRPS35,0.27031294,0.27034533,3.2395124e-05
NSA2,0.23224661,0.23227896,3.235042e-05
APMAP,0.1985087,0.19854096,3.2261014e-05
SLC30A5,0.25125003,0.25128224,3.221631e-05
GCSH,0.27002186,0.27005407,3.221631e-05
RANBP9,0.27409643,0.27412844,3.2007694e-05
ACSL3,0.2559263,0.2559582,3.1888485e-05
CHD3,0.19183676,0.19186845,3.169477e-05
CNDP2,0.28556037,0.28559205,3.167987e-05
AAMP,0.23393863,0.23397024,3.1605363e-05
NGRN,0.24796303,0.2479946,3.157556e-05
AFF3,0.18128371,0.18131512,3.1411648e-05
PGD,0.34236532,0.34239674,3.1411648e-05
GOLGB1,0.24908039,0.24911179,3.1396747e-05
KIAA0319L,0.25326595,0.25329733,3.1381845e-05
NRBP1,0.228398,0.22842936,3.1366944e-05
ACO2,0.23663595,0.2366673,3.1352043e-05
BEX4,0.21457747,0.21460879,3.132224e-05
MRPS23,0.27072906,0.2707604,3.132224e-05
PSMC5,0.22662368,0.22665499,3.130734e-05
KPNB1,0.23167226,0.23170353,3.1277537e-05
CSNK1A1,0.2500684,0.25009963,3.1232834e-05
TRIM27,0.20118763,0.20121881,3.118813e-05
NDUFAF6,0.25077182,0.250803,3.117323e-05
RNF7,0.13081951,0.13085064,3.1128526e-05
LAPTM4B,0.16674428,0.16677539,3.1113625e-05
CERS6,0.2125971,0.21262816,3.105402e-05
MSI2,0.20429601,0.20432706,3.105402e-05
PSMB7,0.26602724,0.26605818,3.093481e-05
RPL7L1,0.2710306,0.27106154,3.093481e-05
PISD,0.24961008,0.24964099,3.090501e-05
ZNF692,0.2650147,0.26504558,3.0875206e-05
PCF11,0.25614628,0.25617713,3.0845404e-05
WDR6,0.2111007,0.21113151,3.08156e-05
FAH,0.23634313,0.23637387,3.0741096e-05
SET,0.24660598,0.24663669,3.0711293e-05
MRPS36,0.27020732,0.270238,3.0696392e-05
LDHB,0.20483819,0.20486882,3.0636787e-05
EMC6,0.258788,0.2588186,3.0606985e-05
IMP3,0.2544848,0.25451535,3.054738e-05
COTL1,0.31773317,0.31776354,3.0368567e-05
