Gene,IG Score Before Training,IG Score After Training,Difference
KRT8,0.0059333555,0.8222978,0.81636447
HIST1H4A,0.12203226,0.92236185,0.80032957
OR51E2,0.20707405,0.91705084,0.7099768
KRT18,0.28752178,0.99217343,0.70465165
HIST1H1E,0.22290704,0.8490188,0.62611175
CALML5,0.2964387,0.9097041,0.6132654
KLK4,0.32085118,0.8877606,0.56690943
MUC16,0.3359274,0.8456004,0.509673
ZNF703,0.3220935,0.8177476,0.4956541
GABRE,0.41143438,0.89933497,0.48790058
SPINK4,0.40924135,0.79972607,0.39048472
UCHL1,0.5609935,0.93024963,0.36925614
HIST1H1B,0.6311262,0.9434021,0.3122759
HIST1H4D,0.2520453,0.5441521,0.29210678
HIST1H4C,0.2725241,0.5631602,0.2906361
MMP11,0.23593721,0.5074231,0.2714859
HIST1H4E,0.26266712,0.52863973,0.2659726
GALNT6,0.614051,0.87761635,0.26356536
SPDEF,0.29676846,0.55948704,0.2627186
HOXB13,0.28516012,0.54008603,0.2549259
PTHLH,0.28701353,0.53823644,0.2512229
NCF2,0.37414208,0.62137204,0.24722996
COL7A1,0.299167,0.5437814,0.24461439
PCYT1A,0.32151437,0.5636606,0.24214625
MMP12,0.537384,0.7607995,0.22341555
HIST1H1C,0.6057504,0.82819945,0.22244906
CSF3R,0.3497379,0.5634147,0.21367678
HIST1H2BD,0.27857208,0.490277,0.21170491
CCDC9,0.38049528,0.58291566,0.20242038
PKP1,0.30253118,0.49933973,0.19680855
OBSCN,0.31214353,0.50220007,0.19005653
TOP2A,0.31797263,0.50770116,0.18972853
HIST1H4H,0.26712143,0.45493054,0.18780911
IFI44,0.2990398,0.47797662,0.17893681
SAMD9,0.3262596,0.5042076,0.177948
TNS4,0.29992032,0.47592023,0.17599991
ISYNA1,0.2964739,0.45801327,0.16153938
CTXN1,0.26245254,0.42220697,0.15975443
CTHRC1,0.29375482,0.45078114,0.15702632
PRAME,0.31771544,0.47141343,0.153698
CCNE1,0.3013319,0.44247466,0.14114276
IFI44L,0.28888336,0.4284355,0.13955215
HIST1H1D,0.29170576,0.4275886,0.13588285
TSPAN33,0.32041305,0.45578083,0.13536778
HIST1H2BN,0.2653165,0.3969494,0.13163292
HIST1H3I,0.25986275,0.3849334,0.12507066
HIST1H2AD,0.26671383,0.39133182,0.124617994
FBN2,0.3044826,0.42762315,0.12314054
EPHB3,0.31089962,0.43258506,0.121685445
UBD,0.29812452,0.41733554,0.11921102
HIST1H2AG,0.26740614,0.38463598,0.11722985
POLR2H,0.2555002,0.37186077,0.116360575
HIST2H2AB,0.26748314,0.37453845,0.10705531
OAS2,0.2969828,0.40120324,0.10422045
BCAT1,0.2963194,0.3998628,0.1035434
RUNX1,0.2690249,0.37142172,0.102396816
CDK18,0.29893643,0.40107703,0.102140605
KCTD1,0.2892947,0.38955674,0.100262046
ABCC4,0.27850977,0.3772272,0.09871742
HIST1H2BG,0.26545522,0.36399886,0.098543644
HIST1H2AE,0.26918256,0.36537325,0.09619069
IL1RAP,0.29671144,0.39069298,0.093981534
HIST1H3D,0.2652489,0.35823327,0.09298438
MIA,0.30406,0.39687023,0.09281021
SOX2,0.89048094,0.9816125,0.09113157
CDH3,0.2997254,0.38916922,0.0894438
GMEB2,0.30791956,0.39687467,0.088955104
ACER3,0.30863047,0.39715245,0.08852199
WT1,0.2886136,0.37480104,0.08618745
CDH6,0.2934447,0.37706268,0.083617985
PDCD2L,0.30731693,0.3909177,0.08360076
CELSR1,0.26892337,0.35241672,0.08349335
ODF3B,0.2908332,0.3741535,0.08332029
C19orf48,0.25926727,0.34194326,0.08267599
PLSCR3,0.29427272,0.37632826,0.08205554
LDLRAD3,0.29763517,0.37768018,0.080045015
HMGA2,0.28496328,0.3647656,0.079802334
CST1,0.33861613,0.4163029,0.07768676
HIST1H4B,0.26774883,0.3446389,0.07689008
MMP9,0.25895768,0.33537674,0.076419055
MFAP2,0.2830744,0.3572905,0.0742161
TFAP2A,0.28113687,0.3536317,0.072494835
MEX3A,0.28193688,0.35424268,0.0723058
COL9A2,0.27566102,0.3470918,0.07143077
UBXN7,0.27420795,0.34429547,0.07008752
PLA2G7,0.2719926,0.34202445,0.07003185
HIST1H3H,0.26889408,0.3382137,0.069319636
ETAA1,0.30302256,0.37146333,0.068440765
RFC4,0.28370318,0.351031,0.06732783
ANO7,0.27263653,0.33909997,0.06646344
STK11IP,0.30302918,0.36937675,0.06634757
MICAL1,0.2902957,0.3552262,0.0649305
CRLF3,0.30477822,0.36726928,0.06249106
CREB3L4,0.27168116,0.33283964,0.06115848
NAT8L,0.27640313,0.33720928,0.060806155
SHROOM2,0.3008206,0.36068678,0.05986619
TACC3,0.28088924,0.34058556,0.059696317
CDH11,0.27849135,0.33800724,0.059515893
INHBA,0.27886182,0.3369217,0.05805987
SOX12,0.26018426,0.3153017,0.05511743
HIST1H2BO,0.26813418,0.3220198,0.05388561
CENPF,0.28058386,0.3344691,0.05388525
CLEC2D,0.2910743,0.34443045,0.05335614
PSTPIP2,0.28789228,0.3407213,0.052829027
LRRC26,0.2740416,0.32565624,0.051614642
NDC80,0.28168494,0.3332741,0.05158916
SMOX,0.27677986,0.32829034,0.051510483
TGIF2,0.26495612,0.3164316,0.051475495
KRTDAP,0.30799195,0.3592351,0.051243156
LENG1,0.28736824,0.33853242,0.05116418
STON2,0.29516566,0.3460387,0.05087304
BCL2L11,0.2771525,0.32779315,0.050640643
FAT2,0.278918,0.32942837,0.050510377
ZBTB6,0.28707623,0.3372828,0.05020657
SPRY4,0.28431752,0.33289087,0.048573345
SLC7A11,0.27679121,0.32532272,0.048531502
RNF215,0.29766595,0.34607452,0.048408568
RRM2,0.28378674,0.33218354,0.048396796
CHI3L1,0.28071958,0.32901117,0.048291594
TBC1D16,0.2889787,0.3367061,0.047727406
CDK1,0.28133118,0.3280573,0.046726108
RTP4,0.28166977,0.3270534,0.045383632
C12orf65,0.28698242,0.33208516,0.045102745
PAX3,0.28748968,0.3325661,0.04507643
POP4,0.27673635,0.3215539,0.044817537
BEST1,0.28945136,0.33415103,0.04469967
ZSWIM4,0.27698863,0.32139036,0.044401735
ING1,0.2715634,0.31508586,0.043522447
HIST1H3G,0.26983538,0.31258306,0.042747676
CXorf56,0.292516,0.3344795,0.041963518
COMP,0.27437294,0.3162486,0.04187566
SMYD2,0.29376727,0.3349785,0.041211218
HJURP,0.27973366,0.32075152,0.04101786
MESP1,0.2736943,0.31435928,0.04066497
TRPM8,0.27433532,0.31466275,0.04032743
MEGF6,0.27558076,0.31502944,0.03944868
SEMA3F,0.2725985,0.31179544,0.03919694
FCGR2A,0.26681653,0.30569768,0.038881153
CDCA7L,0.27739695,0.3162735,0.038876563
RIT1,0.27499542,0.3124825,0.03748709
XAF1,0.27481344,0.31180677,0.036993325
NUP107,0.28999218,0.3268354,0.03684321
CLDN6,0.27958134,0.3162378,0.03665647
WNT10A,0.27616024,0.31232747,0.036167234
KLK6,0.2739193,0.31001028,0.03609097
KLK10,0.2574908,0.29358065,0.036089838
LOXL2,0.27410576,0.30978942,0.03568366
IL17RA,0.2783279,0.31394553,0.03561762
TUBGCP4,0.2827693,0.31787246,0.035103172
TKTL1,0.27861834,0.3132642,0.034645855
MRPL13,0.27295867,0.3073159,0.03435722
KRT37,0.2708666,0.3051281,0.034261495
ZNF761,0.27161714,0.3058349,0.034217745
KLK8,0.27433133,0.3081898,0.033858478
AGTRAP,0.272781,0.30577815,0.03299713
CEL,0.27884516,0.31150377,0.032658607
TRIM16,0.28058907,0.31324542,0.03265634
NR0B1,0.27813137,0.31052852,0.03239715
KCNMB3,0.27800566,0.3100781,0.032072455
KRT9,0.26230624,0.29414478,0.031838536
BIRC7,0.2812587,0.31305942,0.031800717
DSE,0.27730286,0.30905098,0.031748116
CSF2RA,0.28951988,0.32120985,0.03168997
COL8A1,0.2737149,0.3053166,0.031601697
HIST1H2BB,0.27090207,0.3012295,0.03032744
ZNF117,0.27405766,0.30429393,0.030236274
RFXANK,0.2659316,0.29615352,0.03022191
COL11A1,0.27348793,0.30364978,0.030161858
USP18,0.27474457,0.30445367,0.0297091
CXCL10,0.24170023,0.2709563,0.029256076
HOMER3,0.26949266,0.29842505,0.028932393
DFFA,0.27138892,0.30001545,0.028626531
PLEKHG2,0.27386513,0.30235392,0.028488785
UNC5B,0.27324626,0.30162778,0.028381526
ELK4,0.26849192,0.2968495,0.028357565
SNHG8,0.27098,0.29931945,0.028339446
ZNF787,0.27201796,0.30027738,0.028259426
ASF1B,0.2689175,0.29712805,0.02821055
FAM110A,0.27050292,0.29848284,0.02797991
IGF2BP3,0.27619845,0.30410925,0.027910799
FPR3,0.2748284,0.30271408,0.027885675
HEY1,0.27239284,0.30022347,0.02783063
ANLN,0.2747851,0.30246493,0.02767983
HIST1H4I,0.26820597,0.29580557,0.027599603
LENG9,0.28419805,0.3116404,0.027442366
FOXD1,0.27456394,0.3017338,0.027169853
KIF2C,0.27381632,0.3009391,0.027122796
NAIP,0.27256033,0.299652,0.027091682
ADAMTS2,0.27299523,0.29999682,0.02700159
WNT7B,0.27141184,0.29835734,0.026945502
E2F6,0.27995697,0.30613825,0.02618128
ZNHIT3,0.2712284,0.29738507,0.026156664
DISC1,0.27429387,0.30030334,0.02600947
THAP3,0.27328402,0.29928607,0.02600205
PNKP,0.27146858,0.29739586,0.025927275
CPXM1,0.2755083,0.30105007,0.025541753
F2R,0.2726746,0.2981469,0.025472313
CDR2L,0.27136976,0.29658282,0.025213063
PNCK,0.2724451,0.29750103,0.025055915
MAPK15,0.2744874,0.2994206,0.02493319
OLFML2B,0.273128,0.29805744,0.024929434
GPR137B,0.2755689,0.30048522,0.024916321
JAK3,0.2742311,0.29908708,0.024855971
UBXN11,0.2729546,0.29778433,0.024829715
EMILIN2,0.27435863,0.2990722,0.024713576
ANKRD30B,0.27517104,0.29965985,0.024488807
COL10A1,0.2710749,0.29554948,0.024474591
CLEC11A,0.2731723,0.29741955,0.024247259
SLC6A14,0.28061017,0.30483568,0.024225503
TLR2,0.2751277,0.29932827,0.024200559
ZNF710,0.2725276,0.2967084,0.0241808
LY6K,0.27354023,0.29772,0.024179757
MLANA,0.9627334,0.98678595,0.02405256
THEM4,0.27350813,0.29755878,0.024050653
PRKRIP1,0.27107847,0.29493648,0.02385801
C1orf159,0.272882,0.2966591,0.023777097
RTTN,0.2764246,0.30009696,0.023672372
AHNAK2,0.2720888,0.29564798,0.023559183
NCF4,0.27951735,0.30282494,0.023307592
CEP76,0.27418134,0.29743394,0.023252606
FOXE1,0.27599552,0.29921606,0.02322054
BAIAP2L1,0.27035338,0.29346687,0.02311349
BLMH,0.26916656,0.2921093,0.022942752
TRIM45,0.27173716,0.29450715,0.022769988
MX2,0.2727673,0.29539916,0.022631854
LCK,0.27660406,0.2992267,0.022622645
TNFRSF18,0.27259263,0.29517075,0.02257812
CROCC,0.27455452,0.29712698,0.022572458
TBX1,0.27242494,0.29498228,0.022557348
FAM193B,0.2795829,0.30202544,0.02244255
HAPLN3,0.28021792,0.30263203,0.022414118
MIS12,0.28074571,0.30315638,0.022410661
LOXL1,0.27234223,0.2946399,0.02229765
APOBEC3C,0.27393398,0.29606867,0.022134691
GJC1,0.27410707,0.29621843,0.022111356
ZNF232,0.2733585,0.29544866,0.022090167
ADAP2,0.2747226,0.29676068,0.022038072
VANGL1,0.26920435,0.2911656,0.021961242
FGD3,0.27226055,0.2939447,0.02168414
UBE2C,0.24385259,0.26543215,0.021579564
CCDC40,0.2726895,0.29371905,0.021029562
TTC4,0.2790988,0.3001201,0.021021277
PSEN2,0.27213216,0.29309985,0.020967692
ETV5,0.27078557,0.2916812,0.02089563
CBR3,0.2751826,0.2960184,0.020835787
HIST1H4J,0.27456564,0.29538232,0.020816684
KCNN4,0.27008697,0.29085246,0.020765483
DDX11,0.2728052,0.2935108,0.02070558
RUNX3,0.27345017,0.29410073,0.020650566
NRM,0.27225798,0.29281807,0.020560086
GNLY,0.27469292,0.29519692,0.020503998
C16orf74,0.27142134,0.29188487,0.020463526
CDK19,0.2647853,0.2851382,0.0203529
IFT122,0.2652562,0.28560334,0.020347148
CRISPLD1,0.27197006,0.29225513,0.02028507
MRPS12,0.27096298,0.29108658,0.020123601
UBTD1,0.27219748,0.2923181,0.02012062
DTX2,0.2695643,0.28965095,0.020086646
ALOX5,0.27087113,0.2905478,0.019676656
SLC11A1,0.27345103,0.29311067,0.019659638
MND1,0.27514964,0.29477334,0.019623697
FCHSD1,0.27208376,0.2916678,0.01958403
ITGA11,0.27165976,0.2912406,0.019580841
GPX8,0.27224955,0.29167274,0.019423187
FAM104A,0.27095312,0.29031095,0.01935783
EGLN3,0.26786232,0.2870231,0.019160777
KIF18B,0.27346125,0.29255998,0.019098729
GRPEL2,0.27184647,0.2908925,0.019046038
CCL18,0.27515864,0.29405057,0.01889193
IRAK4,0.27705064,0.2957952,0.018744558
SPHK1,0.27247244,0.2911971,0.01872465
NUF2,0.27259392,0.2912568,0.01866287
CEP55,0.2726182,0.29122892,0.018610716
ZNF697,0.2735835,0.29214424,0.018560737
MAGOHB,0.27186155,0.2903959,0.018534333
GLI2,0.2738947,0.2924161,0.018521398
SH3BP1,0.2729109,0.29141182,0.018500924
CDCA2,0.27410594,0.29258552,0.018479586
PTPN7,0.2744968,0.29292098,0.018424183
ZFPL1,0.2682805,0.2866963,0.018415809
HTRA3,0.27014062,0.28850374,0.018363118
HOXB2,0.27122566,0.2895155,0.018289834
BRCA2,0.27003986,0.28832415,0.018284291
ZNF302,0.27139118,0.28957057,0.018179387
PANK4,0.27611825,0.29426172,0.018143475
NOL10,0.27413487,0.29226315,0.018128276
PUSL1,0.27127483,0.28938535,0.018110514
ZNF124,0.27252668,0.29061794,0.018091261
HAP1,0.27296078,0.290994,0.018033206
TPBG,0.27242893,0.29032862,0.017899692
CNFN,0.2714215,0.2892771,0.017855614
MRPS30,0.2710786,0.2888919,0.017813325
PIWIL1,0.27506325,0.29278982,0.01772657
RTKN2,0.27230498,0.28987414,0.017569155
FOXM1,0.2693614,0.286915,0.017553598
CTCFL,0.27354684,0.291091,0.01754415
CAPN10,0.27063206,0.28816465,0.017532587
UNKL,0.27070287,0.28822875,0.017525882
SLC4A11,0.2727549,0.29006937,0.017314464
SNHG7,0.2688971,0.28618523,0.017288148
TRADD,0.26224586,0.27944437,0.017198503
MRPS23,0.27072906,0.2877612,0.017032146
NT5C,0.26408425,0.28106526,0.016981006
TBC1D3B,0.27068105,0.28749636,0.016815305
TYR,0.2429298,0.25970608,0.016776279
ZNF440,0.27377918,0.29039973,0.016620547
GJB2,0.27197677,0.28856745,0.016590685
CBX2,0.272657,0.28920972,0.016552716
ARL17A,0.2702815,0.28677806,0.016496569
ABCA13,0.27218392,0.2886711,0.016487181
MRPL11,0.26877794,0.28521752,0.016439587
KCNK15,0.27121833,0.2876556,0.016437262
SHROOM1,0.26430315,0.2807284,0.016425252
NSUN5,0.2688178,0.28523672,0.016418904
REG4,0.27945265,0.29578474,0.01633209
IRF7,0.26319546,0.2794966,0.016301155
CHCHD6,0.25698316,0.2732056,0.016222447
SIGLEC1,0.2723877,0.28853586,0.01614815
HEYL,0.27076584,0.28689122,0.016125381
MRPL36,0.27054796,0.28664207,0.016094118
SOX21,0.27356702,0.28960162,0.016034603
CDKN2A,0.26502806,0.28103763,0.01600957
SCO2,0.27407846,0.29007918,0.016000718
SIPA1L2,0.2715227,0.2875183,0.015995592
ABCC10,0.27043083,0.28640285,0.015972018
SPRR1B,0.2790086,0.29494816,0.015939564
HIST1H2AB,0.26938328,0.2852772,0.015893906
PDCD2,0.27051964,0.2864112,0.015891552
IL4I1,0.27006823,0.28595328,0.015885055
FZD10,0.27321082,0.2890798,0.015868962
GPR161,0.2716175,0.28737143,0.015753925
BLOC1S3,0.27080065,0.2865361,0.015735447
EMB,0.2707514,0.28643933,0.015687943
RNF135,0.268738,0.28441918,0.015681177
CCDC150,0.27334422,0.28900263,0.015658408
TRAPPC2,0.27030855,0.2859604,0.015651852
TMEM101,0.26403856,0.27954504,0.015506476
CCL5,0.28039724,0.29589942,0.015502185
C9orf116,0.271946,0.2874187,0.01547268
PTGES,0.27124262,0.2866944,0.015451789
LFNG,0.2718367,0.28728768,0.015450984
COL8A2,0.2710398,0.2864705,0.015430689
SLC35A2,0.26984656,0.28520194,0.015355378
ARTN,0.27178714,0.28706223,0.015275091
MNT,0.27034426,0.28559762,0.015253365
ZFPM1,0.2704946,0.28573593,0.015241325
ACAP1,0.27162114,0.28676745,0.015146315
SPRR2G,0.27787307,0.29297346,0.01510039
SIM2,0.27137735,0.28647223,0.015094876
STK36,0.274624,0.28968903,0.015065044
EIF5A2,0.27185747,0.28691265,0.01505518
COPS7B,0.2747152,0.28976542,0.015050232
GOLGA8A,0.27074817,0.28573495,0.014986783
SIX5,0.2678367,0.2828133,0.014976621
C12orf49,0.2730897,0.2879867,0.014896989
KCTD15,0.27002242,0.28489476,0.014872342
UPK3B,0.27228332,0.28706622,0.014782906
ODF2L,0.26954573,0.28432494,0.01477921
CHEK2,0.26975074,0.28431237,0.014561623
DNAJC17,0.27045465,0.2850123,0.01455766
GNB1L,0.2720545,0.28659335,0.014538854
DFFB,0.27211428,0.2865468,0.01443252
CPLX3,0.26993504,0.28433967,0.014404625
HIST1H4F,0.26775315,0.2821423,0.014389157
KAZALD1,0.2710612,0.28544256,0.014381349
RASA3,0.27183893,0.286206,0.014367074
CDCA4,0.26922596,0.2835738,0.014347851
THBS4,0.2706763,0.2849943,0.014317989
RIBC2,0.27260396,0.28690654,0.014302582
C1QTNF6,0.26896328,0.28313768,0.014174402
S1PR2,0.27124158,0.28541178,0.0141702
APBA3,0.27028328,0.2843953,0.0141120255
CDK3,0.27054864,0.2845852,0.014036566
FIZ1,0.2707776,0.28472272,0.013945103
PINX1,0.27091783,0.28484526,0.01392743
BANP,0.27033722,0.28424323,0.013906002
ZNF564,0.27092558,0.28477505,0.013849467
GTSE1,0.27272946,0.28644678,0.013717324
HOXC9,0.2715476,0.2852436,0.013696015
RPL26L1,0.2705485,0.28424367,0.01369518
HOXC10,0.27164966,0.28533033,0.013680667
EME1,0.27235857,0.2860311,0.013672531
HAVCR2,0.2721694,0.28579313,0.013623714
D2HGDH,0.2644491,0.27799934,0.013550252
DHRSX,0.2757271,0.28922623,0.013499141
LYPD6,0.2713225,0.2847893,0.013466805
B3GNT9,0.27102864,0.28449267,0.013464034
LY96,0.27186698,0.28531745,0.013450474
E2F7,0.27222162,0.2856684,0.013446778
CDC20,0.2665602,0.27992126,0.013361067
APBA2,0.27138633,0.2847257,0.0133393705
ZNF286A,0.27119723,0.28451088,0.013313651
RENBP,0.27235463,0.28563666,0.013282031
REEP4,0.26890004,0.2821119,0.013211876
NFKBIB,0.26963353,0.28277844,0.01314491
LOX,0.26735112,0.28047016,0.013119042
HOXC6,0.27096614,0.28406116,0.013095021
PPP1R14C,0.26865816,0.2816956,0.013037443
CENPE,0.27092567,0.28391632,0.0129906535
PARVG,0.27187085,0.28485662,0.012985766
ZNF691,0.2710459,0.28402624,0.012980342
ADAMTS12,0.27137548,0.28435522,0.012979746
ZRANB3,0.27162522,0.28459966,0.012974441
POTEC,0.27281687,0.2857829,0.012966037
C19orf57,0.27191773,0.28487104,0.012953311
NMU,0.2721077,0.28502053,0.01291284
FZD2,0.27121693,0.28409645,0.012879521
CCDC58,0.27022412,0.283075,0.012850881
CHST2,0.27118587,0.28402826,0.012842387
CCNB1,0.27042827,0.2832443,0.012816042
CRTC1,0.2656222,0.27840933,0.012787133
SLAMF8,0.27193198,0.2846702,0.012738228
MUTYH,0.26990312,0.28260505,0.012701929
ESPN,0.27045494,0.28306556,0.012610614
CCDC22,0.2696399,0.2822182,0.012578279
SACS,0.27208447,0.2846569,0.0125724375
COL5A3,0.27089635,0.283457,0.012560666
C12orf73,0.27014193,0.28268498,0.012543052
RHBDF1,0.26532993,0.2778635,0.012533575
FAM90A1,0.2723547,0.28484857,0.012493879
SERPINI2,0.27222532,0.2846959,0.012470573
FBXO6,0.270971,0.2834353,0.012464315
SNHG9,0.26963085,0.28206024,0.012429386
MNS1,0.27243185,0.28484705,0.0124152005
PITX2,0.27181938,0.2841886,0.0123692155
SFT2D3,0.26943073,0.2817753,0.012344569
ZCCHC10,0.27037868,0.28271663,0.012337953
CMTM3,0.2666731,0.27891898,0.0122458935
CCNF,0.27056563,0.28278586,0.012220234
RCOR2,0.27134,0.2835202,0.012180179
EPOR,0.27012008,0.28227228,0.012152195
TMEM158,0.27081504,0.28296694,0.012151897
KLC3,0.27130786,0.2834564,0.012148529
WNT6,0.27154508,0.28366476,0.012119681
MRPS11,0.27048942,0.28257227,0.012082845
C1orf109,0.26798266,0.28006345,0.012080789
ZNF594,0.27111292,0.2831934,0.012080491
CD84,0.27179378,0.2838296,0.012035817
TRIM62,0.27075872,0.2827674,0.012008667
CDK5R1,0.2730426,0.28500825,0.011965662
TRIM17,0.27144527,0.28337,0.011924714
FHOD1,0.26870492,0.28060853,0.011903614
PRICKLE3,0.2689111,0.28074306,0.011831969
FBXW9,0.2698937,0.28171897,0.0118252635
ZNF431,0.27022815,0.28203738,0.01180923
DOK7,0.2708297,0.28263444,0.01180473
MRPS14,0.27008116,0.28187495,0.011793792
SYTL1,0.26710042,0.2788611,0.011760682
N4BP3,0.27112377,0.28287292,0.011749148
ADAM12,0.27095023,0.28269172,0.011741489
ALG11,0.26888758,0.28061104,0.011723459
F12,0.2710093,0.2826929,0.011683613
BCORL1,0.2703207,0.28199363,0.011672914
FAP,0.27053708,0.28217256,0.011635482
MRPS28,0.26996216,0.28159347,0.01163131
PSTK,0.27141398,0.2830187,0.011604726
E2F2,0.27160388,0.28316423,0.011560351
TMEFF1,0.27174807,0.28330207,0.011554003
LAMP3,0.2717449,0.28326637,0.011521459
PLXDC1,0.27025026,0.28176335,0.011513084
MREG,0.2693885,0.28088853,0.011500031
PFDN4,0.27014086,0.28160957,0.0114687085
CYB5R2,0.2713565,0.2828102,0.011453718
LRRN4,0.27214795,0.28358185,0.011433899
LPAR2,0.26860008,0.28003067,0.011430591
TP73,0.27166465,0.28304732,0.011382669
KLHDC7B,0.27064624,0.28196034,0.011314094
COL11A2,0.27288952,0.28419012,0.011300594
ADD2,0.2717011,0.28298637,0.011285275
FBXO5,0.27191296,0.28317192,0.01125896
THAP8,0.27061543,0.28185064,0.011235207
TREM2,0.2707917,0.2820266,0.0112348795
ZNF628,0.2714346,0.2826272,0.01119259
GALNT7,0.26267937,0.27384934,0.01116997
NEU3,0.27056563,0.2817243,0.011158675
C1orf50,0.27003336,0.28118318,0.011149824
KLHL35,0.27089953,0.28195935,0.011059821
CXCL5,0.26246753,0.27349105,0.011023521
ARHGEF19,0.26992887,0.28093404,0.011005163
TBXAS1,0.26957402,0.28056002,0.010986
DOK1,0.27047738,0.2814205,0.010943115
PDGFA,0.26639238,0.2773347,0.01094231
LRRC15,0.2705583,0.28147584,0.010917544
FJX1,0.27101696,0.28192192,0.010904968
ORAI3,0.26860344,0.27945322,0.010849774
MR1,0.26985484,0.28069112,0.010836273
CHST1,0.270936,0.2817618,0.010825783
CCDC77,0.27158368,0.28240335,0.010819674
IGHMBP2,0.26990655,0.28071025,0.0108036995
CDCA8,0.27010298,0.28090426,0.0108012855
KIF14,0.2711847,0.28196695,0.010782242
CENPBD1,0.27071148,0.2814394,0.010727912
HCK,0.2713611,0.2820749,0.010713786
CXCL11,0.27125946,0.281951,0.010691553
OLR1,0.2707544,0.28143153,0.010677129
KIF26B,0.2708758,0.28149778,0.010621965
TIGD6,0.270725,0.28132087,0.010595858
USE1,0.2636274,0.2742207,0.010593295
LIMK1,0.282451,0.29304332,0.010592312
PGF,0.2698938,0.28046522,0.01057142
HIST1H2BI,0.2692989,0.27983978,0.010540873
WAS,0.27153528,0.2820372,0.010501921
TBX19,0.27142948,0.28190383,0.010474354
AGAP4,0.27004996,0.28049657,0.010446608
CD86,0.27080706,0.28115436,0.010347307
ASPM,0.26908588,0.27937835,0.01029247
FNDC1,0.27049643,0.28077206,0.010275632
GCSH,0.27002186,0.28027463,0.010252774
CDCA3,0.26961026,0.27981654,0.010206282
CLEC4A,0.27103135,0.28121486,0.010183513
RGS19,0.26903,0.27917606,0.010146052
RAD1,0.27742735,0.2875144,0.010087043
ACOXL,0.27034265,0.28041384,0.010071188
KIF7,0.27128428,0.28134054,0.010056257
TRIM7,0.2714356,0.28149027,0.010054678
PRR22,0.27159008,0.28162706,0.010036975
PROK2,0.27198327,0.2819985,0.010015219
C20orf27,0.26753926,0.27754882,0.010009557
ARMC7,0.26893112,0.27892336,0.009992242
THOC3,0.27025187,0.28021845,0.009966582
POC5,0.27095753,0.28090733,0.009949803
MSX1,0.2716183,0.28155342,0.009935111
PSRC1,0.270003,0.27985835,0.00985536
HOXC4,0.2703937,0.28024858,0.009854883
CCDC78,0.27047354,0.28032312,0.009849578
RACGAP1,0.27038628,0.28020462,0.009818345
PTPRU,0.26901907,0.27882394,0.009804875
NTSR1,0.27206996,0.28187263,0.009802669
PLXNB3,0.26989388,0.27969497,0.00980109
B9D2,0.2708752,0.2806744,0.009799212
MAP4K1,0.2712351,0.28102627,0.009791166
ADCK1,0.2700193,0.27979785,0.009778559
WDR41,0.28833064,0.29805875,0.009728104
DNAJB13,0.27135542,0.2810535,0.009698093
PRSS21,0.27103537,0.2806971,0.009661734
TMEM51,0.2690964,0.2787398,0.009643406
MRPS17,0.26994428,0.27957782,0.009633541
FKBPL,0.27073392,0.2803659,0.009631991
DRAM1,0.2692028,0.27882957,0.009626776
ZNF593,0.26458398,0.27420264,0.00961867
PIGM,0.2750896,0.28469533,0.009605736
ZNF45,0.27060238,0.28020453,0.009602159
PRC1,0.2688579,0.27843753,0.009579629
GZMA,0.27163282,0.2812047,0.00957188
HK3,0.27164653,0.28121644,0.009569913
HOXA11,0.27041665,0.27995595,0.009539306
OR51E1,0.2690849,0.27855575,0.00947085
NDE1,0.26531148,0.27475807,0.009446591
KLHL17,0.27041623,0.27982703,0.009410799
PGBD2,0.27042183,0.27981764,0.009395808
HCP5,0.27017072,0.27955917,0.009388447
B3GALT6,0.26818016,0.27754253,0.00936237
ZNF182,0.28452235,0.2938845,0.009362131
TRIM11,0.26529524,0.2746306,0.009335369
CA9,0.27127796,0.2806042,0.009326249
SPIN2B,0.27005622,0.2793604,0.009304196
HIST1H2AK,0.27051568,0.27979872,0.009283036
TSEN15,0.26864,0.27789643,0.0092564225
OAZ3,0.26984993,0.2790922,0.009242266
XKR8,0.271065,0.2803059,0.0092408955
PRRT3,0.27009964,0.2793244,0.009224772
F8A1,0.2697831,0.27898115,0.00919804
RARG,0.27257827,0.28177252,0.009194255
LRP5L,0.26984146,0.27900836,0.009166896
LEMD1,0.27045622,0.27959123,0.009135008
GEMIN8,0.2704846,0.27961436,0.009129763
DCK,0.26510862,0.2742364,0.009127796
MXD3,0.26878008,0.27790618,0.009126097
DPEP3,0.2714681,0.28058884,0.009120733
LRRC37A2,0.26978424,0.27890268,0.009118438
ZNF695,0.27116466,0.28027752,0.009112865
KIF1A,0.26196197,0.27106637,0.009104401
GBGT1,0.27099892,0.28009838,0.009099454
HAUS8,0.26924896,0.2783415,0.00909254
SIX3,0.27110493,0.2801942,0.009089261
CCNO,0.27054518,0.2796323,0.0090871155
SPATA17,0.27038965,0.27946007,0.009070426
STX10,0.2573689,0.26643044,0.009061545
SH3RF3,0.27111754,0.28014192,0.009024382
SASH3,0.27092096,0.2799408,0.009019852
KCNJ2,0.27126363,0.2802486,0.008984983
IQCC,0.270979,0.27995571,0.008976728
NEK2,0.26975617,0.278726,0.008969843
MAMDC4,0.2699645,0.27888548,0.008920997
MRPL2,0.26985487,0.27876198,0.0089071095
