Gene,IG Score Before Training,IG Score After Training,Difference
WDR49,0.2711422,0.2711422,0.0
NAALADL2-AS2,0.26894143,0.26894143,0.0
MCM3AP,0.2363288,0.2363288,0.0
DIP2A,0.23596875,0.23596875,0.0
PCBP3,0.2599149,0.2599149,0.0
U2AF1L5,0.2689206,0.2689206,0.0
LOC102724428,0.26894143,0.26894143,0.0
LINC00319,0.26894143,0.26894143,0.0
LINC00313,0.26894143,0.26894143,0.0
LINC01192,0.26894143,0.26894143,0.0
LINC01330,0.26894143,0.26894143,0.0
C21orf33,0.26894143,0.26894143,0.0
MIR8069-1,0.26894143,0.26894143,0.0
LOC102724652,0.26894143,0.26894143,0.0
CRYAA,0.26894143,0.26894143,0.0
LOC106780825,0.26894143,0.26894143,0.0
PODXL2,0.23946926,0.23946926,0.0
LINC01471,0.26894143,0.26894143,0.0
ACAD11,0.25463128,0.25463128,0.0
LOC339874,0.26894143,0.26894143,0.0
CPNE4,0.1859228,0.1859228,0.0
EPHB1,0.27083495,0.27083495,0.0
UROC1,0.26894143,0.26894143,0.0
KLF15,0.27106488,0.27106488,0.0
HEG1,0.27397704,0.27397704,0.0
SLC12A8,0.26118195,0.26118195,0.0
ISY1-RAB43,0.26894143,0.26894143,0.0
EEFSEC,0.25667867,0.25667867,0.0
OSBPL11,0.25634104,0.25634104,0.0
MYLK-AS1,0.26891983,0.26891983,0.0
ADCY5,0.26202446,0.26202446,0.0
DIRC2,0.26889727,0.26889727,0.0
ATP2C1,0.101626,0.101626,0.0
LOC646730,0.26894143,0.26894143,0.0
NMNAT3,0.26394698,0.26394698,0.0
LINC01391,0.26894143,0.26894143,0.0
CEP70,0.24566728,0.24566728,0.0
NME9,0.26894143,0.26894143,0.0
BFSP2,0.26894143,0.26894143,0.0
SLCO2A1,0.25121504,0.25121504,0.0
NPHP3-AS1,0.26894143,0.26894143,0.0
NPHP3-ACAD11,0.26894143,0.26894143,0.0
CLDN18,0.27168924,0.27168924,0.0
PWP2,0.26922598,0.26922598,0.0
SLC35G2,0.24700537,0.24700537,0.0
PPP2R3A,0.26502547,0.26502547,0.0
FRGCA,0.26894143,0.26894143,0.0
U2AF1,0.26894143,0.26894143,0.0
CBSL,0.26899067,0.26899067,0.0
CBS,0.26894143,0.26894143,0.0
KY,0.26894143,0.26894143,0.0
RAB6B,0.24935277,0.24935277,0.0
BFSP2-AS1,0.26894143,0.26894143,0.0
LOC102724354,0.26894143,0.26894143,0.0
SIK1,0.26894143,0.26894143,0.0
IL20RB,0.26928934,0.26928934,0.0
CPNE9,0.26390582,0.26390582,0.0
LHFPL4,0.26894143,0.26894143,0.0
THUMPD3-AS1,0.26944205,0.26944205,0.0
SRGAP3-AS3,0.26894143,0.26894143,0.0
LOC101927416,0.26894143,0.26894143,0.0
CNTN4-AS1,0.26894143,0.26894143,0.0
IL5RA,0.26943105,0.26943105,0.0
CNTN4-AS2,0.26894143,0.26894143,0.0
CAV3,0.26894143,0.26894143,0.0
LINC00312,0.26894143,0.26894143,0.0
TNIK,0.2438182,0.2438182,0.0
GRM7-AS2,0.26894143,0.26894143,0.0
IQCG,0.26635078,0.26635078,0.0
LINC00969,0.26894143,0.26894143,0.0
BHLHE40-AS1,0.26894143,0.26894143,0.0
EGOT,0.26894143,0.26894143,0.0
ITPR1-AS1,0.26894143,0.26894143,0.0
SETMAR,0.2599224,0.2599224,0.0
FGF12-AS1,0.26894143,0.26894143,0.0
FGF12,0.24562792,0.24562792,0.0
OSTN,0.26894143,0.26894143,0.0
GRM7-AS1,0.26894143,0.26894143,0.0
IL17RC,0.22705211,0.22705211,0.0
CAMK1,0.24093066,0.24093066,0.0
OGG1,0.24028671,0.24028671,0.0
CIDECP,0.26894143,0.26894143,0.0
LOC401052,0.26894143,0.26894143,0.0
EMC3-AS1,0.26894143,0.26894143,0.0
LINC00690,0.26894143,0.26894143,0.0
OXNAD1,0.24850105,0.24850105,0.0
GALNT15,0.26894143,0.26894143,0.0
MIR563,0.26894143,0.26894143,0.0
EDEM1,0.2290031,0.2290031,0.0
CIDEC,0.26894143,0.26894143,0.0
KCNE1,0.26894143,0.26894143,0.0
LINC00649,0.26888642,0.26888642,0.0
SYNJ1,0.24396189,0.24396189,0.0
PAXBP1,0.2482035,0.2482035,0.0
DOPEY2,0.26889324,0.26889324,0.0
CLDN14,0.26915857,0.26915857,0.0
LOC100506403,0.26894143,0.26894143,0.0
LINC00160,0.26894143,0.26894143,0.0
MIR4790,0.26894143,0.26894143,0.0
MIR3134,0.26894143,0.26894143,0.0
ERG,0.269645,0.269645,0.0
DSCR3,0.26894143,0.26894143,0.0
HLCS,0.2504846,0.2504846,0.0
AADACP1,0.26894143,0.26894143,0.0
AADACL2-AS1,0.26894143,0.26894143,0.0
MED12L,0.24905136,0.24905136,0.0
P2RY14,0.26894143,0.26894143,0.0
WWTR1,0.27990967,0.27990967,0.0
HPS3,0.24994345,0.24994345,0.0
LOC440982,0.26894143,0.26894143,0.0
LINCR-0002,0.26894143,0.26894143,0.0
KCNMB2-AS1,0.26662803,0.26662803,0.0
KCCAT211,0.26894143,0.26894143,0.0
LINC00578,0.26966107,0.26966107,0.0
LINC01209,0.26894143,0.26894143,0.0
LOC101928882,0.26894143,0.26894143,0.0
CCDC39,0.26876014,0.26876014,0.0
USP13,0.2396977,0.2396977,0.0
GNB4,0.27635777,0.27635777,0.0
FNDC3B,0.22477706,0.22477706,0.0
PLD1,0.2695582,0.2695582,0.0
LEKR1,0.2687743,0.2687743,0.0
OSTN-AS1,0.26894143,0.26894143,0.0
LOC100507391,0.26894143,0.26894143,0.0
LSG1,0.25933164,0.25933164,0.0
LOC101929337,0.26894143,0.26894143,0.0
YEATS2,0.26030323,0.26030323,0.0
ECE2,0.24026884,0.24026884,0.0
MCF2L2,0.26901722,0.26901722,0.0
TMEM207,0.26894143,0.26894143,0.0
P3H2,0.2570814,0.2570814,0.0
TPRG1,0.27346647,0.27346647,0.0
KCNJ15,0.27163756,0.27163756,0.0
IGF2BP2-AS1,0.26894143,0.26894143,0.0
PDE9A,0.24254324,0.24254324,0.0
ABCG1,0.25523785,0.25523785,0.0
LINC00111,0.26894143,0.26894143,0.0
DSCAM,0.24383616,0.24383616,0.0
WRB-SH3BGR,0.26894143,0.26894143,0.0
BRWD1-AS1,0.26894143,0.26894143,0.0
LOC105374250,0.26894143,0.26894143,0.0
LOC400867,0.26894143,0.26894143,0.0
SH3BGR,0.2697053,0.2697053,0.0
DSCR8,0.2687753,0.2687753,0.0
DGKG,0.26173607,0.26173607,0.0
ITIH4,0.26926163,0.26926163,0.0
CACNA2D2,0.2353221,0.2353221,0.0
TCTA,0.23690246,0.23690246,0.0
MIR6724-3,0.26894143,0.26894143,0.0
MIR6724-2,0.26894143,0.26894143,0.0
MIR6724-1,0.26894143,0.26894143,0.0
KCNE1B,0.26894143,0.26894143,0.0
SETD2,0.27199072,0.27199072,0.0
LOC102724297,0.26894143,0.26894143,0.0
DALRD3,0.25478774,0.25478774,0.0
SEC22A,0.25548694,0.25548694,0.0
SLC25A20,0.25844657,0.25844657,0.0
KLHL18,0.25244287,0.25244287,0.0
CSPG5,0.26034403,0.26034403,0.0
XYLB,0.25884935,0.25884935,0.0
CTDSPL,0.21945007,0.21945007,0.0
PLCD1,0.26426315,0.26426315,0.0
TRANK1,0.27019015,0.27019015,0.0
CCDC13,0.26894143,0.26894143,0.0
SEC22C,0.23456253,0.23456253,0.0
STAC,0.26901552,0.26901552,0.0
SLC26A6,0.22230566,0.22230566,0.0
DNASE1L3,0.26894143,0.26894143,0.0
FAM107A,0.26987895,0.26987895,0.0
SLMAP,0.23517923,0.23517923,0.0
FLNB,0.26719943,0.26719943,0.0
IL17RD,0.27031562,0.27031562,0.0
ADAMTS9-AS2,0.26894143,0.26894143,0.0
MIR3687-1,0.26894143,0.26894143,0.0
MIR3648-2,0.26894143,0.26894143,0.0
MIR3648-1,0.26894143,0.26894143,0.0
MIR6724-4,0.26894143,0.26894143,0.0
MIR3687-2,0.26894143,0.26894143,0.0
MIR3156-3,0.26894143,0.26894143,0.0
TPTE,0.2561956,0.2561956,0.0
BAGE,0.26894143,0.26894143,0.0
C21orf140,0.26894143,0.26894143,0.0
SMIM11B,0.26894143,0.26894143,0.0
SMIM11A,0.26894143,0.26894143,0.0
MIR8069-2,0.26894143,0.26894143,0.0
RNA45S5,0.26894143,0.26894143,0.0
RNA5-8S5,0.26894143,0.26894143,0.0
RNA18S5,0.26894143,0.26894143,0.0
LOC102724188,0.26894143,0.26894143,0.0
UBE2E2,0.25189462,0.25189462,0.0
ZNF385D,0.26894143,0.26894143,0.0
SGO1-AS1,0.26810184,0.26810184,0.0
LINC01266,0.26894143,0.26894143,0.0
SLC6A6,0.26329044,0.26329044,0.0
KAT2B,0.22176945,0.22176945,0.0
KCNH8,0.26639286,0.26639286,0.0
SATB1-AS1,0.26894143,0.26894143,0.0
SATB1,0.25295076,0.25295076,0.0
LOC339862,0.26894143,0.26894143,0.0
LOC101928135,0.26894143,0.26894143,0.0
PLCL2,0.26120374,0.26120374,0.0
SYN2,0.26894143,0.26894143,0.0
PPARG,0.22128318,0.22128318,0.0
HACL1,0.26233098,0.26233098,0.0
COLQ,0.26894143,0.26894143,0.0
SH3BP5,0.26126269,0.26126269,0.0
LOC152274,0.26894143,0.26894143,0.0
COL6A4P1,0.26894143,0.26894143,0.0
TRAK1,0.21358587,0.21358587,0.0
ACKR2,0.2689804,0.2689804,0.0
TBC1D5,0.24311012,0.24311012,0.0
SUSD5,0.26887417,0.26887417,0.0
FBXL2,0.25016046,0.25016046,0.0
SCN11A,0.26894143,0.26894143,0.0
SLC22A13,0.26894143,0.26894143,0.0
ANKRD20A11P,0.26894143,0.26894143,0.0
CYP4F29P,0.26894143,0.26894143,0.0
MIR3118-1,0.26894143,0.26894143,0.0
GPD1L,0.23335403,0.23335403,0.0
OSBPL10-AS1,0.26894143,0.26894143,0.0
TGFBR2,0.116824545,0.116824545,0.0
UBE2E2-AS1,0.26894143,0.26894143,0.0
LRRFIP2,0.22641768,0.22641768,0.0
MGC39584,0.26894143,0.26894143,0.0
LOC105379514,0.26894143,0.26894143,0.0
LOC105379511,0.26894143,0.26894143,0.0
TEKT4P2,0.26894143,0.26894143,0.0
LOC388813,0.26894143,0.26894143,0.0
SAMSN1-AS1,0.26894143,0.26894143,0.0
RBM11,0.26569268,0.26569268,0.0
LINC00693,0.26894143,0.26894143,0.0
ZCWPW2,0.2689997,0.2689997,0.0
SLC4A7,0.2518235,0.2518235,0.0
GADL1,0.26894143,0.26894143,0.0
IGSF11,0.26848337,0.26848337,0.0
DZIP3,0.22790508,0.22790508,0.0
LINC01215,0.26894143,0.26894143,0.0
CCDC191,0.26444846,0.26444846,0.0
GRAMD1C,0.26677164,0.26677164,0.0
ATP6V1A,0.19187371,0.19187371,0.0
SPICE1,0.2513481,0.2513481,0.0
CFAP44,0.26732013,0.26732013,0.0
TMPRSS7,0.26894143,0.26894143,0.0
COL6A5,0.26894143,0.26894143,0.0
C3orf67,0.2570826,0.2570826,0.0
PHLDB2,0.24375091,0.24375091,0.0
LINC01205,0.26894143,0.26894143,0.0
DPPA2,0.26894143,0.26894143,0.0
LINC00488,0.26859283,0.26859283,0.0
MYH15,0.26894143,0.26894143,0.0
GUCA1C,0.26894143,0.26894143,0.0
LOC152225,0.26894143,0.26894143,0.0
NFKBIZ,0.1915732,0.1915732,0.0
ASB14,0.26894143,0.26894143,0.0
DNAH12,0.26894143,0.26894143,0.0
TMCC1,0.24849898,0.24849898,0.0
SEMA5B,0.26894143,0.26894143,0.0
TXNRD3,0.25284448,0.25284448,0.0
PLSCR1,0.22382852,0.22382852,0.0
PAQR9-AS1,0.26894143,0.26894143,0.0
PCOLCE2,0.26996425,0.26996425,0.0
TRPC1,0.25475442,0.25475442,0.0
ATR,0.23572288,0.23572288,0.0
XRN1,0.21353486,0.21353486,0.0
MUC13,0.06513931,0.06513931,0.0
DRD3,0.26894143,0.26894143,0.0
LOC105374060,0.26894143,0.26894143,0.0
LOC102723582,0.26894143,0.26894143,0.0
SLC15A2,0.27015537,0.27015537,0.0
POLQ,0.26868293,0.26868293,0.0
RABL3,0.25204992,0.25204992,0.0
CD96,0.2706246,0.2706246,0.0
PLCXD2,0.2690083,0.2690083,0.0
GPR156,0.2697044,0.2697044,0.0
NR1I2,0.23672329,0.23672329,0.0
ARHGAP31,0.2715163,0.2715163,0.0
B4GALT4-AS1,0.26894143,0.26894143,0.0
PDIA5,0.25448254,0.25448254,0.0
KIF15,0.27108508,0.27108508,0.0
ZKSCAN7,0.2605042,0.2605042,0.0
TOPAZ1,0.26894143,0.26894143,0.0
ZDHHC3,0.21744365,0.21744365,0.0
SCAP,0.22648643,0.22648643,0.0
LRRC2,0.25927937,0.25927937,0.0
FAM19A4,0.26894143,0.26894143,0.0
SUCLG2-AS1,0.26854852,0.26854852,0.0
SLC25A26,0.23841405,0.23841405,0.0
SACM1L,0.22547647,0.22547647,0.0
LRTM1,0.26894143,0.26894143,0.0
LZTFL1,0.25279108,0.25279108,0.0
PRICKLE2,0.22325867,0.22325867,0.0
PRICKLE2-AS1,0.26894143,0.26894143,0.0
ADAMTS9,0.28333795,0.28333795,0.0
C3orf49,0.26894143,0.26894143,0.0
SYNPR-AS1,0.26894143,0.26894143,0.0
SYNPR,0.26869094,0.26869094,0.0
CADPS,0.17932573,0.17932573,0.0
MITF,0.25071153,0.25071153,0.0
C3orf67-AS1,0.26887074,0.26887074,0.0
LARS2,0.24699461,0.24699461,0.0
ACTR8,0.24843034,0.24843034,0.0
CACNA1D,0.19400261,0.19400261,0.0
SFMBT1,0.2409267,0.2409267,0.0
IMPG2,0.27835393,0.27835393,0.0
ABI3BP,0.2692841,0.2692841,0.0
FILIP1L,0.27867016,0.27867016,0.0
TMEM45A,0.27226272,0.27226272,0.0
LINC00635,0.26894143,0.26894143,0.0
LINC00882,0.268696,0.268696,0.0
EIF4E3,0.24948047,0.24948047,0.0
LINC00877,0.26894143,0.26894143,0.0
ARL6,0.2576028,0.2576028,0.0
MTHFD2P1,0.26894143,0.26894143,0.0
NSUN3,0.25816855,0.25816855,0.0
HTR1F,0.26894143,0.26894143,0.0
LINC00971,0.2688125,0.2688125,0.0
STXBP5L,0.24465129,0.24465129,0.0
LOC728290,0.26894143,0.26894143,0.0
GBE1,0.23213093,0.23213093,0.0
LOC101927374,0.26894143,0.26894143,0.0
ZNF717,0.25579154,0.25579154,0.0
LOC101927296,0.26894143,0.26894143,0.0
DCBLD2,0.24892266,0.24892266,0.0
FAM212A,0.26894143,0.26894143,0.0
AMIGO3,0.26894143,0.26894143,0.0
SEMA3F-AS1,0.26894143,0.26894143,0.0
RBM5-AS1,0.26894143,0.26894143,0.0
RBM5,0.20483853,0.20483853,0.0
MON1A,0.25832003,0.25832003,0.0
TRAIP,0.26732895,0.26732895,0.0
MST1R,0.25972283,0.25972283,0.0
AMT,0.24267669,0.24267669,0.0
GPX1,0.26894143,0.26894143,0.0
IL17RE,0.26974842,0.26974842,0.0
CDHR4,0.26894143,0.26894143,0.0
MIR5193,0.26894143,0.26894143,0.0
IP6K1,0.24111852,0.24111852,0.0
GMPPB,0.23822865,0.23822865,0.0
MST1,0.26737666,0.26737666,0.0
PRKAR2A-AS1,0.26894143,0.26894143,0.0
CELSR3-AS1,0.26894143,0.26894143,0.0
MIR4793,0.26894143,0.26894143,0.0
CELSR3,0.24999481,0.24999481,0.0
MIR6824,0.26894143,0.26894143,0.0
MIR4271,0.26894143,0.26894143,0.0
NISCH,0.21134122,0.21134122,0.0
TNNC1,0.25947398,0.25947398,0.0
CYB561D2,0.25133213,0.25133213,0.0
SLC38A3,0.2688933,0.2688933,0.0
IFRD2,0.18262334,0.18262334,0.0
HYAL1,0.26920798,0.26920798,0.0
NAT6,0.26894143,0.26894143,0.0
LKAAEAR1,0.26894143,0.26894143,0.0
MIR6813,0.26894143,0.26894143,0.0
LINC00176,0.26894143,0.26894143,0.0
NPBWR2,0.26894143,0.26894143,0.0
BAGE5,0.26894143,0.26894143,0.0
BAGE2,0.26894143,0.26894143,0.0
LOC100507412,0.26894143,0.26894143,0.0
RNA28S5,0.26894143,0.26894143,0.0
CAMKV,0.2640618,0.2640618,0.0
MIR5787,0.26894143,0.26894143,0.0
LSMEM2,0.26894143,0.26894143,0.0
HYAL3,0.26894143,0.26894143,0.0
GNAT1,0.26894143,0.26894143,0.0
MIR566,0.26894143,0.26894143,0.0
SAMD10,0.2649763,0.2649763,0.0
CAMP,0.26889974,0.26889974,0.0
MIR4443,0.26894143,0.26894143,0.0
CDC25A,0.2612273,0.2612273,0.0
MIR1226,0.26894143,0.26894143,0.0
UCN2,0.26903513,0.26903513,0.0
TREX1,0.26894143,0.26894143,0.0
CCDC51,0.26157188,0.26157188,0.0
FBXW12,0.26894143,0.26894143,0.0
NBEAL2,0.20157441,0.20157441,0.0
PTH1R,0.26894143,0.26894143,0.0
MIR6890,0.26894143,0.26894143,0.0
PRSS42,0.26894143,0.26894143,0.0
SPINK8,0.26920366,0.26920366,0.0
NME6,0.25891843,0.25891843,0.0
FCF1P2,0.26894143,0.26894143,0.0
ZNF589,0.26162493,0.26162493,0.0
PRSS46,0.26894143,0.26894143,0.0
PRSS50,0.26894143,0.26894143,0.0
TMIE,0.26894143,0.26894143,0.0
LOC100132146,0.26894143,0.26894143,0.0
TDGF1,0.26899946,0.26899946,0.0
MYL3,0.26894143,0.26894143,0.0
QRICH1,0.22771235,0.22771235,0.0
MIR191,0.26894143,0.26894143,0.0
NCKIPSD,0.24393828,0.24393828,0.0
TMEM89,0.26894143,0.26894143,0.0
SNORA94,0.26894143,0.26894143,0.0
MIR711,0.26894143,0.26894143,0.0
MIR6823,0.26894143,0.26894143,0.0
PFKFB4,0.2577998,0.2577998,0.0
ARIH2OS,0.26388222,0.26388222,0.0
POTED,0.26894143,0.26894143,0.0
BAGE3,0.26894143,0.26894143,0.0
LOC102724951,0.26894143,0.26894143,0.0
PKNOX1,0.2608776,0.2608776,0.0
TRAPPC10,0.24136297,0.24136297,0.0
FTCD,0.26894143,0.26894143,0.0
KCNJ6,0.26894143,0.26894143,0.0
SIM2,0.27137735,0.27137735,0.0
C2CD2,0.27039778,0.27039778,0.0
LINC00266-1,0.26894143,0.26894143,0.0
BACH1,0.2516572,0.2516572,0.0
LOC101927843,0.26894143,0.26894143,0.0
BAGE4,0.26894143,0.26894143,0.0
LOC102724219,0.26894143,0.26894143,0.0
WNT5A,0.27267644,0.27267644,0.0
CACNA2D3-AS1,0.26894143,0.26894143,0.0
ESRG,0.2689438,0.2689438,0.0
LOC105377105,0.26894143,0.26894143,0.0
LOC101929159,0.26894143,0.26894143,0.0
ARF4-AS1,0.26892185,0.26892185,0.0
SELK,0.26894143,0.26894143,0.0
IL17RB,0.2512295,0.2512295,0.0
CHDH,0.24433114,0.24433114,0.0
MUSTN1,0.2643086,0.2643086,0.0
SNORD136,0.26894143,0.26894143,0.0
SPATA12,0.26894143,0.26894143,0.0
ARHGEF3-AS1,0.26894143,0.26894143,0.0
DNAH1,0.25723296,0.25723296,0.0
PHF7,0.26887903,0.26887903,0.0
MIR135A1,0.26894143,0.26894143,0.0
GLYCTK-AS1,0.26894143,0.26894143,0.0
GLYCTK,0.23066556,0.23066556,0.0
SNORD69,0.26894143,0.26894143,0.0
SNORD19B,0.26894143,0.26894143,0.0
SNORD19,0.26894143,0.26894143,0.0
MIR8064,0.26894143,0.26894143,0.0
PXK,0.2564108,0.2564108,0.0
ABHD6,0.2509561,0.2509561,0.0
THOC7-AS1,0.26894143,0.26894143,0.0
SNTN,0.26894143,0.26894143,0.0
LINC00698,0.26894143,0.26894143,0.0
LOC100130587,0.26894143,0.26894143,0.0
CHRNA4,0.26894143,0.26894143,0.0
MIR4326,0.26894143,0.26894143,0.0
LIME1,0.26601237,0.26601237,0.0
ZGPAT,0.23807958,0.23807958,0.0
ERC2-IT1,0.26894143,0.26894143,0.0
RTEL1,0.2534671,0.2534671,0.0
LOC100505771,0.26894143,0.26894143,0.0
PDE12,0.25917384,0.25917384,0.0
LOC105377102,0.26894143,0.26894143,0.0
HESX1,0.26894143,0.26894143,0.0
FNDC11,0.26894143,0.26894143,0.0
SRMS,0.2631311,0.2631311,0.0
EEF1A2,0.21170399,0.21170399,0.0
PTK6,0.2612718,0.2612718,0.0
MIR3938,0.26894143,0.26894143,0.0
RTEL1-TNFRSF6B,0.26894143,0.26894143,0.0
IQCF5,0.26894143,0.26894143,0.0
IQCF5-AS1,0.26894143,0.26894143,0.0
IQCF2,0.26894143,0.26894143,0.0
IQCF3,0.26894143,0.26894143,0.0
BSN-AS2,0.26894143,0.26894143,0.0
BSN,0.24311356,0.24311356,0.0
NICN1,0.26893052,0.26893052,0.0
IQCF6,0.26894143,0.26894143,0.0
GRM2,0.26894143,0.26894143,0.0
TEX264,0.26016468,0.26016468,0.0
ABHD14A-ACY1,0.26894143,0.26894143,0.0
RRP9,0.24361467,0.24361467,0.0
PCBP4,0.2451538,0.2451538,0.0
MIR6872,0.26894143,0.26894143,0.0
SEMA3B-AS1,0.26970538,0.26970538,0.0
MAPKAPK3,0.23741229,0.23741229,0.0
CISH,0.26549995,0.26549995,0.0
C3orf18,0.26401982,0.26401982,0.0
RASSF1-AS1,0.26894143,0.26894143,0.0
ZMYND10,0.2693142,0.2693142,0.0
IQCF4,0.26894143,0.26894143,0.0
MIR4787,0.26894143,0.26894143,0.0
GPR62,0.26894143,0.26894143,0.0
MIRLET7G,0.26894143,0.26894143,0.0
LOC101929054,0.26894143,0.26894143,0.0
TWF2,0.23030664,0.23030664,0.0
TLR9,0.26894143,0.26894143,0.0
PPM1M,0.26383516,0.26383516,0.0
SEMA3G,0.26894143,0.26894143,0.0
MIR1914,0.26894143,0.26894143,0.0
MIR941-5,0.26894143,0.26894143,0.0
MIR941-4,0.26894143,0.26894143,0.0
IQCF1,0.26894143,0.26894143,0.0
MIR941-2,0.26894143,0.26894143,0.0
LINC00696,0.26894143,0.26894143,0.0
PARP3,0.25819293,0.25819293,0.0
GMEB2,0.30791956,0.30791956,0.0
TNFRSF6B,0.25032675,0.25032675,0.0
MIR941-1,0.26894143,0.26894143,0.0
ABHD16B,0.26894143,0.26894143,0.0
UCKL1,0.20580216,0.20580216,0.0
ZBTB46-AS1,0.26894143,0.26894143,0.0
UCKL1-AS1,0.26894143,0.26894143,0.0
MIR647,0.26894143,0.26894143,0.0
MIR941-3,0.26894143,0.26894143,0.0
LIPI,0.26894143,0.26894143,0.0
ABCC13,0.26894143,0.26894143,0.0
ANKRD30BP2,0.26894143,0.26894143,0.0
LOC102723360,0.26894143,0.26894143,0.0
LOC102724843,0.26894143,0.26894143,0.0
MIR4792,0.26894143,0.26894143,0.0
ZNF860,0.26944506,0.26944506,0.0
MIR466,0.26894143,0.26894143,0.0
RBMS3-AS1,0.26894143,0.26894143,0.0
RBMS3-AS3,0.26798669,0.26798669,0.0
LRRC2-AS1,0.26894143,0.26894143,0.0
LOC100996624,0.26894143,0.26894143,0.0
EOMES,0.26944643,0.26944643,0.0
ZNF385D-AS2,0.26894143,0.26894143,0.0
LRRC3B,0.26894143,0.26894143,0.0
LINC00692,0.26894143,0.26894143,0.0
OXSM,0.2570684,0.2570684,0.0
NGLY1,0.22191705,0.22191705,0.0
MIR4442,0.26894143,0.26894143,0.0
TOP2B,0.2554265,0.2554265,0.0
LOC105376997,0.26894143,0.26894143,0.0
AZI2,0.23515134,0.23515134,0.0
OXSR1,0.23188403,0.23188403,0.0
CCR8,0.27030328,0.27030328,0.0
CX3CR1,0.2689691,0.2689691,0.0
CSRNP1,0.24049194,0.24049194,0.0
MIR26A1,0.26894143,0.26894143,0.0
ITGA9-AS1,0.2688369,0.2688369,0.0
C3orf35,0.26886508,0.26886508,0.0
MLH1,0.23528242,0.23528242,0.0
DCLK3,0.26894143,0.26894143,0.0
SCN10A,0.26894143,0.26894143,0.0
SAMSN1,0.265851,0.265851,0.0
LOC339622,0.26894143,0.26894143,0.0
LOC105372751,0.26894143,0.26894143,0.0
LINC01425,0.26894143,0.26894143,0.0
NCAM2,0.26388592,0.26388592,0.0
MIR548XHG,0.26894143,0.26894143,0.0
TMPRSS15,0.26894143,0.26894143,0.0
CHODL,0.2717037,0.2717037,0.0
LTN1,0.24757636,0.24757636,0.0
MIR99AHG,0.2675839,0.2675839,0.0
USP25,0.21187633,0.21187633,0.0
SCN5A,0.26889837,0.26889837,0.0
CYYR1-AS1,0.26894143,0.26894143,0.0
CYYR1,0.2774279,0.2774279,0.0
JAM2,0.2696322,0.2696322,0.0
LINC00158,0.26894143,0.26894143,0.0
SCAF4,0.25132486,0.25132486,0.0
GRIK1-AS1,0.26894143,0.26894143,0.0
CAND2,0.25642985,0.25642985,0.0
MKRN2OS,0.2662075,0.2662075,0.0
TIMP4,0.26894143,0.26894143,0.0
LINC00606,0.26894143,0.26894143,0.0
BTD,0.2548837,0.2548837,0.0
CHL1-AS1,0.26894143,0.26894143,0.0
LOC102723448,0.26894143,0.26894143,0.0
PRRT3-AS1,0.26889983,0.26889983,0.0
MIR885,0.26894143,0.26894143,0.0
MIR378B,0.26894143,0.26894143,0.0
LINC00852,0.26894143,0.26894143,0.0
GHRLOS,0.26894143,0.26894143,0.0
GHRL,0.26894143,0.26894143,0.0
VHL,0.2280156,0.2280156,0.0
TMEM40,0.26900294,0.26900294,0.0
ATP2B2-IT2,0.26894143,0.26894143,0.0
MIR4270,0.26894143,0.26894143,0.0
CAPN7,0.23070106,0.23070106,0.0
SH3BP5-AS1,0.2689535,0.2689535,0.0
MIR3714,0.26894143,0.26894143,0.0
DAZL,0.26894143,0.26894143,0.0
LOC105376955,0.26894143,0.26894143,0.0
SNORA7A,0.26894143,0.26894143,0.0
FGD5,0.25638363,0.25638363,0.0
CCDC174,0.25658998,0.25658998,0.0
GRIP2,0.24649745,0.24649745,0.0
LOC284825,0.26894143,0.26894143,0.0
LSM3,0.26942867,0.26942867,0.0
TMEM43,0.23294027,0.23294027,0.0
GRIK1-AS2,0.26894143,0.26894143,0.0
GRIK1,0.2690576,0.2690576,0.0
LINC00189,0.26894143,0.26894143,0.0
MAP3K7CL,0.25841805,0.25841805,0.0
FGD5P1,0.26894143,0.26894143,0.0
LINC00620,0.26894143,0.26894143,0.0
SNORA93,0.26894143,0.26894143,0.0
HDAC11-AS1,0.26894143,0.26894143,0.0
LOC101927973,0.26894143,0.26894143,0.0
LINC01267,0.26894143,0.26894143,0.0
LARS2-AS1,0.26894143,0.26894143,0.0
TCAIM,0.24945393,0.24945393,0.0
MIR138-1,0.26894143,0.26894143,0.0
CLEC3B,0.2694934,0.2694934,0.0
TGM4,0.2764238,0.2764238,0.0
TMEM42,0.2552697,0.2552697,0.0
MIR564,0.26894143,0.26894143,0.0
KIAA1143,0.24018508,0.24018508,0.0
ZNF501,0.26291692,0.26291692,0.0
ATRIP,0.28153604,0.28153604,0.0
SLC22A14,0.26894143,0.26894143,0.0
ZNF35,0.26059788,0.26059788,0.0
ZNF197-AS1,0.26894143,0.26894143,0.0
ZNF660,0.25843588,0.25843588,0.0
ZNF852,0.26196548,0.26196548,0.0
ZNF445,0.25144786,0.25144786,0.0
LOC102724231,0.26894143,0.26894143,0.0
ZNF662,0.26592833,0.26592833,0.0
CYP8B1,0.26894143,0.26894143,0.0
MIR128-2,0.26894143,0.26894143,0.0
TMPPE,0.26021618,0.26021618,0.0
MIR2115,0.26894143,0.26894143,0.0
ELP6,0.24833459,0.24833459,0.0
NRADDP,0.26894143,0.26894143,0.0
MIR425,0.26894143,0.26894143,0.0
C3orf62,0.26407033,0.26407033,0.0
CCDC36,0.26922426,0.26922426,0.0
C3orf84,0.26894143,0.26894143,0.0
